"X.1","X","book_id","title","authors","language_code","books_count","goodreads_book_id","average_rating","ratings_count","image_url","small_image_url"
2105,2105,2338,"Esperanza Rising","Pam Mu","en",34,89763,3.91,49106,"https://images.gr-assets.com/books/1328869043m/89763.jpg","https://images.gr-assets.com/books/1328869043s/89763.jpg"
2106,2106,2339,"Raise High the Roof Beam, Carpenters","J.D. Salinger","en",89,5114,4.11,36751,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2107,2107,2341,"The Killing Dance","Laurell K. Hamilton","en",34,30244,4.12,54997,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2108,2108,2342,"Beyond Good and Evil","Friedrich Nietzsche, R.J. Hollingdale, Michael Tanner","en",658,12321,4.01,37181,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2109,2109,2343,"The Watsons Go to Birmingham","Christopher Paul Curtis","en",52,108077,3.95,44830,"https://images.gr-assets.com/books/1320496341m/108077.jpg","https://images.gr-assets.com/books/1320496341s/108077.jpg"
2110,2110,2344,"Factotum","Charles Bukowski","en",80,497199,3.96,37376,"https://images.gr-assets.com/books/1407706616m/497199.jpg","https://images.gr-assets.com/books/1407706616s/497199.jpg"
2111,2111,2345,"The Immortal Rules","Julie Kagawa","en",40,10215349,4.1,52376,"https://images.gr-assets.com/books/1323357921m/10215349.jpg","https://images.gr-assets.com/books/1323357921s/10215349.jpg"
2112,2112,2346,"Columbine","Dave Cullen","en",3,5632446,4.26,45029,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2113,2113,2347,"Lasher","Anne Rice","en",54,31340,3.84,45760,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2114,2114,2348,"Yellow Crocus","Laila Ibrahim","en",16,22319275,4.24,20554,"https://images.gr-assets.com/books/1406315601m/22319275.jpg","https://images.gr-assets.com/books/1406315601s/22319275.jpg"
2115,2115,2349,"No Easy Day","Mark Owen, Kevin Maurer","en",50,15814872,3.95,32267,"https://images.gr-assets.com/books/1345815909m/15814872.jpg","https://images.gr-assets.com/books/1345815909s/15814872.jpg"
2116,2116,2350,"The Chaperone","Laura Moriarty","en",40,13056159,3.84,42112,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2117,2117,2351,"All That Remains","Patricia Cornwell","en",108,232123,4.05,46604,"https://images.gr-assets.com/books/1341835948m/232123.jpg","https://images.gr-assets.com/books/1341835948s/232123.jpg"
2118,2118,2352,"The Regulators","Richard Bachman, Stephen King","en",110,10596,3.63,49405,"https://images.gr-assets.com/books/1364033309m/10596.jpg","https://images.gr-assets.com/books/1364033309s/10596.jpg"
2119,2119,2353,"Season of Mists","Neil Gaiman, Matt Wagner, George Pratt, Dick Giordano, Kelley Jones, P. Craig Russell, Mike Dringenberg, Malcolm Jones III, Todd Klein, Harlan Ellison","en",35,25101,4.54,44811,"https://images.gr-assets.com/books/1327937313m/25101.jpg","https://images.gr-assets.com/books/1327937313s/25101.jpg"
2120,2120,2354,"Judge","James Patterson, Andrew Gross","en",53,13130,3.98,38516,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2121,2121,2355,"Silas Marner","George Eliot","en",762,54539,3.6,48196,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2122,2122,2357,"The Botany of Desire","Michael Pollan","en",32,13839,4.05,37200,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2123,2123,2358,"Beautiful Redemption","Kami Garcia, Margaret Stohl","en",50,7930335,3.94,48268,"https://images.gr-assets.com/books/1331049809m/7930335.jpg","https://images.gr-assets.com/books/1331049809s/7930335.jpg"
2124,2124,2359,"The Distant Hours","Kate Morton","en",103,6746018,3.87,46498,"https://images.gr-assets.com/books/1358273860m/6746018.jpg","https://images.gr-assets.com/books/1358273860s/6746018.jpg"
2125,2125,2360,"I Let You Go","Clare Mackintosh","en",64,23125266,4.09,39990,"https://images.gr-assets.com/books/1429875945m/23125266.jpg","https://images.gr-assets.com/books/1429875945s/23125266.jpg"
2126,2126,2361,"Kidnapped","Robert Louis Stevenson","en",849,325128,3.78,44150,"https://images.gr-assets.com/books/1328869457m/325128.jpg","https://images.gr-assets.com/books/1328869457s/325128.jpg"
2127,2127,2362,"Friday Night Lights","H.G. Bissinger","en",34,85431,4.11,35799,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2128,2128,2364,"The Vincent Boys","Abbi Glines","en",42,12900174,3.98,62029,"https://images.gr-assets.com/books/1327184585m/12900174.jpg","https://images.gr-assets.com/books/1327184585s/12900174.jpg"
2129,2129,2365,"The Cask of Amontillado","Edgar Allan Poe","en",98,261240,4.09,48364,"https://images.gr-assets.com/books/1327936575m/261240.jpg","https://images.gr-assets.com/books/1327936575s/261240.jpg"
2130,2130,2366,"Metamorphoses","Ovid, David Raeburn, Denis Feeney","en",437,1715,4.03,42590,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2131,2131,2367,"In the Time of the Butterflies","Julia Alvarez","en",58,11206,4.13,39917,"https://images.gr-assets.com/books/1411410276m/11206.jpg","https://images.gr-assets.com/books/1411410276s/11206.jpg"
2132,2132,2368,"Gap Creek","Robert Morgan","en",34,77398,3.71,42122,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2133,2133,2369,"Half","Jennifer L. Armentrout","en",26,9680718,4.16,60629,"https://images.gr-assets.com/books/1311865840m/9680718.jpg","https://images.gr-assets.com/books/1311865840s/9680718.jpg"
2134,2134,2370,"The Legend of Sleepy Hollow","Bo Hampton, Tracey Hampton, Washington Irving","en",2,93263,3.96,43183,"https://images.gr-assets.com/books/1171253283m/93263.jpg","https://images.gr-assets.com/books/1171253283s/93263.jpg"
2135,2135,2371,"Bitter Is the New Black","Jen Lancaster","en",14,27126,3.9,41884,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2136,2136,2372,"The Witness","Nora Roberts","en",75,12716613,4.19,40943,"https://images.gr-assets.com/books/1329921937m/12716613.jpg","https://images.gr-assets.com/books/1329921937s/12716613.jpg"
2137,2137,2373,"Blindsighted","Karin Slaughter","en",96,21718,4.1,41857,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2138,2138,2374,"Angle of Repose","Wallace Stegner","en",37,292408,4.27,40289,"https://images.gr-assets.com/books/1329151576m/292408.jpg","https://images.gr-assets.com/books/1329151576s/292408.jpg"
2139,2139,2375,"Tinker, Tailor, Soldier, Spy","John le Carr","en",195,18989,4.04,40871,"https://images.gr-assets.com/books/1327889127m/18989.jpg","https://images.gr-assets.com/books/1327889127s/18989.jpg"
2140,2140,2376,"Lord Brocktree","Brian Jacques","en",22,99085,3.95,42764,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2141,2141,2377,"Through the Ever Night","Veronica Rossi","en",38,13253276,4.17,54902,"https://images.gr-assets.com/books/1340892848m/13253276.jpg","https://images.gr-assets.com/books/1340892848s/13253276.jpg"
2142,2142,2378,"Barefoot","Elin Hilderbrand","en",50,712313,3.77,39531,"https://images.gr-assets.com/books/1344271499m/712313.jpg","https://images.gr-assets.com/books/1344271499s/712313.jpg"
2143,2143,2379,"My Friend Leonard","James Frey","en",37,6520,3.83,34996,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2144,2144,2380,"Cat on a Hot Tin Roof","Tennessee Williams","en",67,72159,4.07,43781,"https://images.gr-assets.com/books/1389369390m/72159.jpg","https://images.gr-assets.com/books/1389369390s/72159.jpg"
2145,2145,2381,"The Final Warning","James Patterson","en",47,1829709,3.86,55993,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2146,2146,2382,"Golden Fool","Robin Hobb","en",52,45109,4.32,43700,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2147,2147,2383,"Split Second","David Baldacci","en",94,204276,3.98,38387,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2148,2148,2384,"The Fifth Witness","Michael Connelly","en",71,9681098,4.17,37594,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2149,2149,2385,"The Dragonbone Chair","Tad Williams","en",53,91981,3.95,45102,"https://images.gr-assets.com/books/1477417642m/91981.jpg","https://images.gr-assets.com/books/1477417642s/91981.jpg"
2150,2150,2387,"At Home in Mitford","Jan Karon","en",51,71776,4.11,44509,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2151,2151,2388,"Delivering Happiness","Tony Hsieh","en",36,6828896,4.01,37601,"https://images.gr-assets.com/books/1344267716m/6828896.jpg","https://images.gr-assets.com/books/1344267716s/6828896.jpg"
2152,2152,2389,"Scorpia","Anthony Horowitz","en",58,542414,4.16,44197,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2153,2153,2391,"One False Note","Gordon Korman","en",39,3552023,3.88,41970,"https://images.gr-assets.com/books/1357211034m/3552023.jpg","https://images.gr-assets.com/books/1357211034s/3552023.jpg"
2154,2154,2392,"Tithe","Holly Black","en",12,46777,3.73,57326,"https://images.gr-assets.com/books/1342120818m/46777.jpg","https://images.gr-assets.com/books/1342120818s/46777.jpg"
2155,2155,2393,"Echo Burning","Lee Child","en",90,455930,3.98,38524,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2156,2156,2394,"The Fury","L.J. Smith","en",32,1895792,3.74,51745,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2157,2157,2395,"Never Never","Colleen Hoover, Tarryn Fisher","en",15,24378015,4.12,54590,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2158,2158,2396,"Into the Darkest Corner","Elizabeth Haynes","en",70,15818362,4.1,20725,"https://images.gr-assets.com/books/1355923186m/15818362.jpg","https://images.gr-assets.com/books/1355923186s/15818362.jpg"
2159,2159,2397,"The Further Adventures of Sherlock Holmes","Richard Lancelyn Green, Ronald Knox, Julian Symons, Various","en",2,76237,4.4,36863,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2160,2160,2398,"Roses are Red","James Patterson","en",91,79378,4.02,44383,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2161,2161,2399,"Naked Empire","Terry Goodkind","en",47,43893,3.82,39682,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2162,2162,2400,"Map of Bones","James Rollins","en",67,92147,4.06,42828,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2163,2163,2402,"Unbelievable","Sara Shepard","en",50,1537534,4.06,46722,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2164,2164,2403,"A Passage to India","E.M. Forster, Oliver Stallybrass, Pankaj Mishra","en",194,45195,3.66,46675,"https://images.gr-assets.com/books/1421883612m/45195.jpg","https://images.gr-assets.com/books/1421883612s/45195.jpg"
2165,2165,2404,"Seraphina","Rachel Hartman","en",56,19549841,3.98,33510,"https://images.gr-assets.com/books/1387577872m/19549841.jpg","https://images.gr-assets.com/books/1387577872s/19549841.jpg"
2166,2166,2405,"Morrigan's Cross","Nora Roberts","en",66,26046,4.14,43455,"https://images.gr-assets.com/books/1457728199m/26046.jpg","https://images.gr-assets.com/books/1457728199s/26046.jpg"
2167,2167,2407,"Princeps' Fury","Jim Butcher","en",18,2903736,4.35,42827,"https://images.gr-assets.com/books/1315082776m/2903736.jpg","https://images.gr-assets.com/books/1315082776s/2903736.jpg"
2168,2168,2408,"Love Story","Erich Segal","en",114,73968,3.6,41177,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2169,2169,2409,"Chrysanthemum","Kevin Henkes","en",25,858513,4.31,43520,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2170,2170,2410,"Sweet Evil","Wendy Higgins","en",12,11808950,4.13,58879,"https://images.gr-assets.com/books/1337613719m/11808950.jpg","https://images.gr-assets.com/books/1337613719s/11808950.jpg"
2171,2171,2411,"The Winds of War","Herman Wouk","en",61,21484,4.36,41940,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2172,2172,2412,"The Wind Through the Keyhole","Stephen King, Jae Lee","en",76,12341557,4.14,35888,"https://images.gr-assets.com/books/1328001524m/12341557.jpg","https://images.gr-assets.com/books/1328001524s/12341557.jpg"
2173,2173,2413,"The Last Kingdom","Bernard Cornwell","en",86,68527,4.23,38890,"https://images.gr-assets.com/books/1407107780m/68527.jpg","https://images.gr-assets.com/books/1407107780s/68527.jpg"
2174,2174,2415,"Bunnicula","James Howe, Deborah Howe, Alan Daniel","en",45,281235,3.83,50699,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2175,2175,2416,"Exile","R.A. Salvatore","en",47,66678,4.24,37728,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2176,2176,2417,"Ascend","Amanda Hocking","en",55,11947829,4.08,26350,"https://images.gr-assets.com/books/1397955256m/11947829.jpg","https://images.gr-assets.com/books/1397955256s/11947829.jpg"
2177,2177,2418,"The Keeper of Lost Causes","Jussi Adler","en",111,10822858,3.98,36825,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2178,2178,2419,"Of Love and Other Demons","Gabriel Garc","en",6,23876,3.98,29639,"https://images.gr-assets.com/books/1324357590m/23876.jpg","https://images.gr-assets.com/books/1324357590s/23876.jpg"
2179,2179,2420,"The Demigod Files","Rick Riordan","en",29,3992598,4.04,55442,"https://images.gr-assets.com/books/1293421593m/3992598.jpg","https://images.gr-assets.com/books/1293421593s/3992598.jpg"
2180,2180,2421,"Musicophilia","Oliver Sacks","en",68,1297985,3.88,38152,"https://images.gr-assets.com/books/1320494159m/1297985.jpg","https://images.gr-assets.com/books/1320494159s/1297985.jpg"
2181,2181,2422,"End of Watch","Stephen King","en",55,25526965,4.09,33780,"https://images.gr-assets.com/books/1468705472m/25526965.jpg","https://images.gr-assets.com/books/1468705472s/25526965.jpg"
2182,2182,2423,"Fool","Christopher Moore","en",45,3684856,3.96,41502,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2183,2183,2425,"My Life","Bill Clinton","en",50,49195,3.72,35852,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
2184,2184,2426,"300","Frank Miller, Lynn Varley","en",33,59952,3.93,38323,"https://images.gr-assets.com/books/1438711575m/59952.jpg","https://images.gr-assets.com/books/1438711575s/59952.jpg"
